file_name,HOMO-9,HOMO-8,HOMO-7,HOMO-6,HOMO-5,HOMO-4,HOMO-3,HOMO-2,HOMO-1,HOMO,LUMO,LUMO+1,LUMO+2,LUMO+3,LUMO+4,LUMO+5,LUMO+6,LUMO+7,LUMO+8,LUMO+9,spatial_extent_R2_au,net_charge,dipole.X,dipole.Y,dipole.Z,dipole.Tot,traceless_quadrupole.XX,traceless_quadrupole.YY,traceless_quadrupole.ZZ,traceless_quadrupole.XY,traceless_quadrupole.XZ,traceless_quadrupole.YZ,octapole.XXX,octapole.YYY,octapole.ZZZ,octapole.XYY,octapole.XXY,octapole.XXZ,octapole.XZZ,octapole.YZZ,octapole.YYZ,octapole.XYZ,natural_population.atoms[0].valence,natural_population.atoms[1].valence,natural_population.atoms[2].valence,natural_population.atoms[3].valence,natural_population.atoms[4].valence,PDB-ID,function,axial1,axial2,pocket_volume,saddling,ruffling,doming,breathing,rotation,wavx,wavy,pro,nstr,mstr,transx,transy,solute,lft_orbitals.Fe.d_xy.occupancy,lft_orbitals.Fe.d_xy.energy,lft_orbitals.Fe.d_xz.occupancy,lft_orbitals.Fe.d_xz.energy,lft_orbitals.Fe.d_yz.occupancy,lft_orbitals.Fe.d_yz.energy,lft_orbitals.Fe.d_(x2-y2).occupancy,lft_orbitals.Fe.d_(x2-y2).energy,lft_orbitals.Fe.d_z2.occupancy,lft_orbitals.Fe.d_z2.energy,iron_natural_charge,charge,multiplicity,t_2g_energy_mean,e_g_energy_mean,lft_energy_delta,lft_occupancy_delta,homo_lumo_gap,homo1_lumo1_gap,homo2_lumo2_gap,overview_N-N_au,overview_E-N_au,overview_KE_au,total_energies[0]
1wla05.log,-0.26134,-0.23711,-0.23129,-0.22208,-0.2161,-0.2138,-0.20389,-0.17912,-0.17629,-0.16193,-0.0674,-0.06402,-0.01842,0.00536,0.01595,0.02396,0.02505,0.0349,0.04457,0.04791,19990.9961,-0.0,-1.112,-1.2414,3.3639,3.7542,-2.377,-9.4623,11.8393,1.5688,-4.9268,-0.415,-15.1679,-35.9489,86.1511,6.0593,-30.585,7.9385,-26.4403,-12.788,-15.9066,-1.1141,7.06578,5.43699,5.44439,5.45448,5.44536,116,4,1,1,560.0,0.022,-0.193,-0.077,-0.098,-0.007,0.217,0.141,0.005,0.004,-0.05,0.009,0.009,0,0.96145,-0.30574,0.96083,-0.2942,0.95123,-0.25949,0.96384,-0.28623,0.97565,-0.31611,0.88607,0,5,-0.28647666666666666,-0.30117,-0.014693333333333336,-0.9340199999999999,0.09452999999999999,0.11227000000000001,0.1607,5968.641067928,-18951.6542923,2974.897848616,-2984.01204113
1wla12.log,-0.39381,-0.37621,-0.37382,-0.3541,-0.33923,-0.33373,-0.32673,-0.32233,-0.29969,-0.28967,-0.19533,-0.17838,-0.1777,-0.14893,-0.12194,-0.10352,-0.09073,-0.07754,-0.07296,-0.06477,19894.3065,1.0,-1.2362,-1.018,3.602,3.9419,7.9422,0.9672,-8.9094,-0.488,-5.4099,-1.1403,-3.2779,-21.7084,138.7698,-7.0275,-2.8964,-18.0422,-22.2829,-13.5139,-42.7298,-0.836,7.42459,5.35969,5.3465,5.37833,5.34511,116,4,1,1,560.0,0.022,-0.193,-0.077,-0.098,-0.007,0.217,0.141,0.005,0.004,-0.05,0.009,0.009,0,0.45055,-0.29683,0.93976,-0.41981,0.94824,-0.41839,0.97551,-0.3813,0.42529,-0.33005,0.53961,1,2,-0.3783433333333333,-0.35567499999999996,0.022668333333333346,-0.9377499999999996,0.09433999999999998,0.12131,0.14463,5968.641067928,-18913.90039233,2973.478944948,-2983.83401221
1wla16.log,-0.37747,-0.37676,-0.35041,-0.34114,-0.33683,-0.33021,-0.32883,-0.32325,-0.29907,-0.29035,-0.18018,-0.1792,-0.1231,-0.10013,-0.092,-0.07861,-0.07407,-0.06231,-0.06014,-0.05444,19895.5323,1.0,-1.1755,-0.981,3.2575,3.5993,9.1207,2.1055,-11.2263,1.8092,-5.4516,-1.1039,-0.3429,-21.1175,134.0911,-6.2824,-1.2676,-19.3838,-22.52,-13.2026,-42.986,-2.1603,6.76809,5.46849,5.46209,5.48659,5.4645,116,4,1,1,560.0,0.022,-0.193,-0.077,-0.098,-0.007,0.217,0.141,0.005,0.004,-0.05,0.009,0.009,0,0.95911,-0.5283,0.95319,-0.51236,0.94497,-0.50609,0.95394,-0.50228,0.96896,-0.54052,1.15611,1,6,-0.5155833333333333,-0.5214,-0.005816666666666692,-0.9343700000000001,0.11016999999999999,0.11987,0.20015,5968.641067928,-18913.73125738,2974.522266154,-2983.83573011
1x3k01.log,-0.24303,-0.23645,-0.23192,-0.22402,-0.21844,-0.19026,-0.18218,-0.17795,-0.17656,-0.17565,-0.06309,-0.06113,-0.01681,0.00618,0.01284,0.01645,0.02316,0.03097,0.03685,0.04661,19818.636,-0.0,-2.3999,0.1877,3.2271,4.026,-7.3597,-5.8753,13.235,-3.3932,-1.8296,0.4989,-55.2187,-19.9941,85.883,-14.0095,9.3621,-11.5152,-30.4519,9.6521,-3.3527,-14.7349,7.72992,5.35563,5.33122,5.33069,5.32143,117,3,1,1,499.0,0.106,0.045,-0.123,-0.252,0.012,0.015,0.002,0.003,-0.016,-0.146,-0.021,-0.028,0,1.89624,-0.17029,1.8872,-0.18705,1.88978,-0.18617,0.71971,-0.0698,0.49341,-0.07532,0.24172,0,1,-0.18116999999999997,-0.07256,0.10860999999999997,-4.4601,0.11256000000000001,0.11543,0.16114,5976.845219435,-18968.10091349,2973.867946859,-2984.02642624
1x3k05.log,-0.26131,-0.23732,-0.23234,-0.22179,-0.21543,-0.21161,-0.20392,-0.17926,-0.17574,-0.16072,-0.06561,-0.06345,-0.01671,0.0068,0.01632,0.02306,0.02456,0.03375,0.04611,0.04804,19821.2668,-0.0,-2.4049,0.1604,3.1831,3.9927,-6.2218,-6.2151,12.4369,-3.7141,-1.912,0.5571,-54.5054,-20.5687,86.1688,-13.9417,8.8776,-11.8717,-29.9552,9.7495,-3.03,-14.4097,7.05954,5.47629,5.43053,5.45211,5.42639,117,3,1,1,499.0,0.106,0.045,-0.123,-0.252,0.012,0.015,0.002,0.003,-0.016,-0.146,-0.021,-0.028,0,0.96364,-0.2881,0.95768,-0.29803,0.95464,-0.25479,0.96376,-0.30497,0.97632,-0.31699,0.89205,0,5,-0.2803066666666667,-0.31098000000000003,-0.03067333333333333,-0.93588,0.09511,0.11229,0.16255,5976.845219435,-18968.22046066,2974.916540477,-2984.01103144
1x3k12.log,-0.39044,-0.37532,-0.37322,-0.35387,-0.34395,-0.33195,-0.32598,-0.32092,-0.29936,-0.28976,-0.19683,-0.17836,-0.17652,-0.14627,-0.12064,-0.10248,-0.08973,-0.07841,-0.07485,-0.06372,19725.7438,1.0,-2.1779,0.0595,3.4342,4.067,7.7262,0.2256,-7.9518,-4.4618,-2.4836,0.9987,-26.3931,-8.9211,136.5337,-3.4275,-0.6088,-43.3832,-28.4183,2.105,-16.6653,-10.7506,7.42779,5.37284,5.35495,5.34986,5.34882,117,3,1,1,499.0,0.106,0.045,-0.123,-0.252,0.012,0.015,0.002,0.003,-0.016,-0.146,-0.021,-0.028,0,0.93653,-0.37097,0.97357,-0.45465,0.97139,-0.39777,0.48007,-0.30005,0.38033,-0.31985,0.53661,1,2,-0.40779666666666664,-0.30995,0.09784666666666664,-2.02109,0.09293000000000001,0.12100000000000002,0.14439999999999997,5976.845219435,-18930.36451401,2973.474793041,-2983.83354308
1x3k16.log,-0.37742,-0.37659,-0.34958,-0.34236,-0.3371,-0.3291,-0.32736,-0.32452,-0.29907,-0.29057,-0.18008,-0.17838,-0.12182,-0.09798,-0.09145,-0.07933,-0.07608,-0.06077,-0.05927,-0.05489,19727.0042,1.0,-2.103,0.1714,3.0134,3.6786,6.9378,3.5667,-10.5045,-3.6664,-2.4545,1.2431,-23.9818,-6.3011,130.7934,-2.5698,0.1847,-42.5569,-27.9353,2.9689,-17.7865,-10.4069,6.76697,5.49021,5.46438,5.46638,5.46457,117,3,1,1,499.0,0.106,0.045,-0.123,-0.252,0.012,0.015,0.002,0.003,-0.016,-0.146,-0.021,-0.028,0,0.9542,-0.50487,0.94879,-0.50892,0.95007,-0.50921,0.95948,-0.5264,0.96935,-0.54066,1.15712,1,6,-0.5076666666666667,-0.5335300000000001,-0.02586333333333335,-0.9242300000000001,0.11049,0.12068999999999999,0.2027,5976.845219435,-18930.1996788,2974.529211093,-2983.83665788
1xbn01.log,-0.25283,-0.24665,-0.24553,-0.23372,-0.22672,-0.22365,-0.21311,-0.21077,-0.18954,-0.18382,-0.10237,-0.07326,-0.07189,-0.02597,-0.00586,-0.00185,0.00561,0.009,0.01656,0.02294,20317.6271,-0.0,-1.0232,-0.0254,7.5819,7.6507,3.7115,0.5319,-4.2434,1.9346,3.5735,8.0546,-33.7165,-40.4012,171.7316,11.7151,-9.6776,-1.5232,-17.0127,17.1076,-24.0118,9.2763,7.71794,5.32323,5.32027,5.32212,5.33091,118,2,1,3,447.0,-0.695,-0.658,0.24,0.273,-0.062,-0.102,-0.103,0.018,-0.105,-0.156,0.005,-0.021,0,1.94234,-0.2331,1.74887,-0.23267,1.52465,-0.2172,0.78924,-0.12899,0.77655,-0.16806,0.24859,0,1,-0.2276566666666667,-0.148525,0.07913166666666671,-3.6500700000000004,0.08145000000000001,0.11627999999999998,0.13888,6197.87517972,-19582.21887438,3047.246461866,-3057.87035694
1xbn05.log,-0.25185,-0.24216,-0.23652,-0.22922,-0.22788,-0.21925,-0.21238,-0.2051,-0.19125,-0.12036,-0.08162,-0.03759,-0.02926,-0.02504,0.00132,0.00326,0.01095,0.01931,0.03602,0.0394,20322.3083,-0.0,-2.0054,-0.5127,8.367,8.6193,-0.2964,3.6302,-3.3338,-0.2598,3.4896,8.4106,-66.3052,-53.4841,181.863,10.9589,-11.6337,-2.6102,-19.9502,16.8891,-23.9607,9.8881,7.53095,5.30692,5.28862,5.30682,5.29075,118,2,1,3,447.0,-0.695,-0.658,0.24,0.273,-0.062,-0.102,-0.103,0.018,-0.105,-0.156,0.005,-0.021,0,0.97528,-0.25937,0.9719,-0.29783,0.97405,-0.30213,0.42082,-0.16167,0.45965,-0.20499,0.4306,0,5,-0.2864433333333333,-0.18333,0.10311333333333333,-2.0407599999999997,0.03874,0.15366000000000002,0.17584,6197.87517972,-19581.90114091,3047.676488958,-3057.81067623
1xbn12.log,-0.38226,-0.37807,-0.37205,-0.34186,-0.34153,-0.33555,-0.33169,-0.32802,-0.30498,-0.3032,-0.26241,-0.18522,-0.18423,-0.13534,-0.1316,-0.13038,-0.09926,-0.08787,-0.08664,-0.06502,20218.4117,1.0,-0.1986,0.3831,5.9409,5.9565,16.7173,13.3962,-30.1135,1.8163,4.2157,7.7216,28.5899,-1.7479,192.9919,-0.4911,-9.4401,-7.1945,-24.2598,19.9664,-61.652,1.539,7.68013,5.30648,5.29417,5.3322,5.33008,118,2,1,3,447.0,-0.695,-0.658,0.24,0.273,-0.062,-0.102,-0.103,0.018,-0.105,-0.156,0.005,-0.021,0,0.9497,-0.36152,0.87669,-0.37028,0.84204,-0.37334,0.42189,-0.2686,0.39186,-0.30274,0.2856,1,2,-0.36838,-0.28567,0.08271,-1.8546799999999999,0.04079000000000005,0.11975999999999998,0.14378999999999997,6197.87517972,-19546.53395398,3047.048638603,-3057.62931618
1xbn16.log,-0.35255,-0.34783,-0.34282,-0.33936,-0.33564,-0.33182,-0.32415,-0.31968,-0.31493,-0.23998,-0.19906,-0.14837,-0.14252,-0.13547,-0.10188,-0.09683,-0.08892,-0.07749,-0.06241,-0.053,20218.1168,1.0,-1.1013,-0.1762,7.1309,7.2176,18.5101,16.5985,-35.1086,-0.1267,5.2588,7.9377,8.3945,-20.1078,207.3206,1.3435,-11.3391,-10.4073,-27.3693,19.4589,-64.5693,1.9722,7.53693,5.31884,5.31713,5.32499,5.31559,118,2,1,3,447.0,-0.695,-0.658,0.24,0.273,-0.062,-0.102,-0.103,0.018,-0.105,-0.156,0.005,-0.021,0,0.97548,-0.37282,0.97131,-0.40683,0.97297,-0.41578,0.41453,-0.27292,0.45988,-0.31621,0.42432,1,6,-0.39847666666666665,-0.29456499999999997,0.10391166666666668,-2.04535,0.04092000000000001,0.16655999999999999,0.17716,6197.87517972,-19547.02116308,3047.467682664,-3057.58710019
1xch01.log,-0.24246,-0.23644,-0.2324,-0.22549,-0.21856,-0.19093,-0.18261,-0.17827,-0.17659,-0.17556,-0.06342,-0.06265,-0.01774,0.0053,0.01232,0.01577,0.02339,0.03039,0.03785,0.04547,20022.28,0.0,-0.9914,-1.5181,3.3789,3.8346,-4.2768,-8.9951,13.2718,2.092,-3.7187,-2.4149,-5.6884,-32.1445,94.2405,0.8346,-34.5413,5.4808,-25.7401,-21.3346,-15.2269,2.2733,7.73213,5.33338,5.32647,5.3505,5.32669,119,3,1,1,555.0,0.058,-0.264,-0.148,-0.125,-0.046,0.23,-0.003,-0.023,0.041,-0.001,0.0,0.032,0,0.70994,-0.07006,1.88253,-0.18653,1.84148,-0.18296,1.91826,-0.17277,0.53427,-0.07924,0.23946,0,1,-0.14651666666666666,-0.126005,0.02051166666666665,-1.98142,0.11213999999999999,0.11394,0.16053,5965.69665665,-18945.68456446,2973.871138854,-2984.02386437
1xch05.log,-0.26706,-0.25185,-0.24598,-0.23083,-0.22917,-0.22195,-0.21989,-0.19103,-0.18386,-0.10389,-0.07748,-0.06517,-0.02303,0.00076,0.0064,0.01814,0.02122,0.02951,0.03768,0.04498,20030.7988,0.0,-1.045,-2.2666,4.2145,4.8981,-4.1998,-15.1864,19.3863,-0.1065,-3.693,-2.7777,-6.6615,-41.1574,111.2746,0.5483,-45.2382,9.2043,-25.1151,-22.9228,-11.3049,4.1617,7.15353,5.38917,5.40547,5.40468,5.40269,119,3,1,1,555.0,0.058,-0.264,-0.148,-0.125,-0.046,0.23,-0.003,-0.023,0.041,-0.001,0.0,0.032,0,0.5679,-0.24677,0.9621,-0.34931,0.95598,-0.34602,0.95137,-0.28449,0.97889,-0.37552,0.80132,0,5,-0.31403333333333333,-0.330005,-0.015971666666666662,-0.5557199999999995,0.026410000000000003,0.11868999999999999,0.168,5965.69665665,-18942.67669826,2974.296685929,-2983.98500408
1xch12.log,-0.39389,-0.37597,-0.37382,-0.35365,-0.3395,-0.33351,-0.32649,-0.3221,-0.29943,-0.28948,-0.19474,-0.17825,-0.17743,-0.14874,-0.12134,-0.10276,-0.09094,-0.07864,-0.07341,-0.06441,19927.992,1.0,-1.027,-1.3156,3.4867,3.8656,7.116,1.1687,-8.2847,-0.0101,-4.155,-3.2566,-1.4159,-15.6638,146.7981,-6.2085,-3.8484,-23.1943,-19.268,-24.6933,-43.2928,0.5213,7.42447,5.35929,5.3484,5.37621,5.34506,119,3,1,1,555.0,0.058,-0.264,-0.148,-0.125,-0.046,0.23,-0.003,-0.023,0.041,-0.001,0.0,0.032,0,0.47516,-0.30187,0.95274,-0.42747,0.92235,-0.40856,0.9521,-0.37701,0.43407,-0.33249,0.53964,1,2,-0.3793,-0.35475,0.024550000000000016,-0.96408,0.09474000000000002,0.12117999999999998,0.14467,5965.69665665,-18908.03496044,2973.484023956,-2983.83288721
1y5l01.log,-0.23643,-0.23024,-0.22898,-0.22541,-0.21866,-0.1807,-0.17482,-0.17055,-0.16681,-0.16545,-0.05662,-0.05506,-0.00654,0.00295,0.01,0.0257,0.02665,0.02821,0.03495,0.04364,22948.0627,-0.0,0.5706,-1.77,-0.1484,1.8657,-12.8569,-15.267,28.124,0.0332,6.045,1.6256,33.7821,-27.995,-9.0086,-9.4737,-8.008,8.8363,17.6892,-38.2501,-10.3924,9.008,7.874,5.30583,5.32028,5.30767,5.30768,120,2,1,0,446.0,-0.005,-0.01,-0.001,-0.246,-0.018,-0.016,-0.009,0.002,-0.019,-0.123,-0.03,-0.005,0,1.11086,-0.10244,1.84904,-0.17004,1.84986,-0.16999,1.51201,-0.13324,0.65127,-0.07425,0.09164,0,1,-0.14749,-0.103745,0.043745000000000006,-2.6464800000000004,0.10883000000000001,0.11175000000000002,0.16401000000000002,7081.802814968,-21614.17812202,3158.591470714,-3173.0119424
1y5l05.log,-0.24784,-0.24446,-0.23479,-0.22623,-0.22504,-0.21841,-0.19475,-0.18629,-0.0986,-0.09773,-0.03658,-0.02149,-0.01685,0.00594,0.00717,0.01051,0.01334,0.0227,0.02724,0.0375,22955.7549,-0.0,0.6533,-1.9247,-0.3202,2.0576,-19.5208,-21.5868,41.1076,0.1334,6.6487,-0.1564,35.4925,-25.7207,-12.2885,-8.2555,-11.1411,10.4169,13.8256,-40.1152,-11.4412,9.7768,7.53136,5.39342,5.41191,5.40039,5.39931,120,2,1,0,446.0,-0.005,-0.01,-0.001,-0.246,-0.018,-0.016,-0.009,0.002,-0.019,-0.123,-0.03,-0.005,0,0.62571,-0.19705,0.96093,-0.302,0.95912,-0.26726,0.79272,-0.22035,0.43295,-0.18478,0.42562,0,5,-0.2554366666666667,-0.202565,0.052871666666666706,-1.32009,0.061149999999999996,0.07711,0.16944,7081.802814968,-21611.24068614,3158.730599338,-3172.90743794
1yea01.log,-0.24192,-0.23829,-0.22847,-0.22181,-0.22013,-0.19039,-0.17972,-0.17775,-0.17603,-0.17434,-0.06491,-0.06412,-0.01933,0.00399,0.01612,0.01818,0.02212,0.03038,0.03558,0.04118,21532.3375,-0.0,-0.5957,-0.598,4.1195,4.2051,-3.9734,-8.304,12.2774,-2.8993,-2.3714,-6.2376,-27.8694,-31.3158,136.7851,-22.7446,-5.4165,12.8179,-2.3314,-10.6233,6.2084,-9.1223,7.97192,5.31774,5.33123,5.32639,5.33385,121,0,1,2,317.0,0.059,-0.479,-0.034,-0.092,-0.016,0.343,-0.293,0.063,0.095,0.079,-0.078,0.075,0,0.76034,-0.08563,1.7153,-0.17262,1.7894,-0.17559,1.9224,-0.17188,0.81665,-0.11292,-0.0099,0,1,-0.14461333333333334,-0.1424,0.002213333333333345,-1.5259900000000006,0.10943,0.11191,0.15842,7149.568751224,-22355.52482393,3413.612097137,-3424.84435505
1yiq01.log,-0.24333,-0.23549,-0.22905,-0.22364,-0.21867,-0.19157,-0.18109,-0.17904,-0.1779,-0.17637,-0.06554,-0.06411,-0.01942,0.00671,0.01791,0.01946,0.02239,0.03188,0.03382,0.03815,21724.8245,-0.0,-1.7661,-2.2432,3.916,4.8463,-3.0351,-7.7266,10.7617,2.6904,-2.9115,3.1633,-45.7486,-40.55,130.3915,-0.4313,3.836,2.8805,-24.6987,-33.2793,-3.4027,8.2955,8.03191,5.31575,5.31882,5.30879,5.32943,122,2,1,2,351.0,0.071,-0.081,-0.051,-0.102,0.023,0.026,-0.03,-0.004,-0.021,0.011,-0.017,0.05,0,1.75209,-0.16138,1.86712,-0.18564,1.86084,-0.18505,0.879,-0.09657,0.67689,-0.10763,-0.06964,0,1,-0.1773566666666667,-0.1021,0.0752566666666667,-3.9241600000000005,0.11083,0.11379,0.15962,7144.683886691,-22345.4816053,3413.626890962,-3424.85056903
1yiq05.log,-0.26569,-0.24801,-0.23425,-0.23121,-0.22139,-0.21875,-0.20362,-0.19485,-0.1078,-0.10672,-0.05304,-0.05207,-0.03281,0.00329,0.00581,0.01521,0.02078,0.02126,0.03537,0.03714,21734.6449,-0.0,-2.362,-2.6449,3.7585,5.1673,-8.2354,-13.6991,21.9346,2.9134,-1.0625,4.4042,-62.4783,-53.5211,133.2517,-1.8918,6.2421,4.6867,-26.4362,-35.5557,-2.7854,9.2798,7.66075,5.40015,5.40681,5.38906,5.40774,122,2,1,2,351.0,0.071,-0.081,-0.051,-0.102,0.023,0.026,-0.03,-0.004,-0.021,0.011,-0.017,0.05,0,0.89412,-0.30204,0.96724,-0.28079,0.96614,-0.28034,0.56238,-0.23289,0.43913,-0.20594,0.29183,0,5,-0.28772333333333333,-0.21941500000000003,0.0683083333333333,-1.8259899999999996,0.05368,0.05573000000000001,0.16204,7144.683886691,-22342.00549579,3413.750611359,-3424.73362311
1yiq12.log,-0.37499,-0.37126,-0.36936,-0.34494,-0.33842,-0.33057,-0.32389,-0.31552,-0.29474,-0.28871,-0.17753,-0.17623,-0.17517,-0.13565,-0.12025,-0.09271,-0.0872,-0.08218,-0.07484,-0.06339,21628.0917,1.0,-1.7197,-2.2081,3.1516,4.2149,7.9121,-2.9229,-4.9892,1.7656,-3.681,3.4684,-10.8086,-1.8249,145.2248,-3.07,-1.6604,-19.8575,-23.4638,-36.3491,-8.8286,12.5403,7.73385,5.34481,5.34388,5.33717,5.35309,122,2,1,2,351.0,0.071,-0.081,-0.051,-0.102,0.023,0.026,-0.03,-0.004,-0.021,0.011,-0.017,0.05,0,0.88899,-0.35341,0.96538,-0.43537,0.95989,-0.38208,0.52368,-0.30565,0.47626,-0.33599,0.2186,1,2,-0.39028666666666667,-0.32082,0.06946666666666668,-1.81432,0.11118000000000003,0.11851,0.14035000000000003,7144.683886691,-22305.68053615,3413.301340141,-3424.66258965
1yiq16.log,-0.37505,-0.34532,-0.34194,-0.33536,-0.3267,-0.32374,-0.32327,-0.32094,-0.29617,-0.29032,-0.17991,-0.1789,-0.12204,-0.09165,-0.088,-0.08071,-0.07546,-0.06324,-0.05878,-0.05152,21629.3372,1.0,-1.7003,-2.0949,3.4037,4.3434,7.7644,1.3713,-9.1357,2.4687,-4.2038,2.7545,-9.0939,2.8471,148.3714,-3.685,-2.0169,-19.1847,-22.6985,-35.1237,-8.5132,12.2636,7.01555,5.45815,5.4708,5.44298,5.45604,122,2,1,2,351.0,0.071,-0.081,-0.051,-0.102,0.023,0.026,-0.03,-0.004,-0.021,0.011,-0.017,0.05,0,0.95112,-0.49483,0.95068,-0.50098,0.94468,-0.49631,0.95249,-0.51462,0.95742,-0.53817,0.85649,1,6,-0.4973733333333333,-0.526395,-0.029021666666666668,-0.9365699999999997,0.11041000000000004,0.11726999999999999,0.19890000000000002,7144.683886691,-22305.51036696,3414.429881097,-3424.64565736
1ymb01.log,-0.24709,-0.2448,-0.23812,-0.2337,-0.23018,-0.19317,-0.18574,-0.18232,-0.18108,-0.17296,-0.06227,-0.06164,-0.00666,-0.00254,0.00202,0.01238,0.02051,0.02761,0.03585,0.04317,20478.6512,-0.0,-1.5945,0.0367,3.3589,3.7183,-2.0178,-11.1315,13.1493,0.6875,-7.2293,2.0783,-47.7374,-36.8801,90.2569,3.318,7.7329,10.8556,-29.9159,8.4816,-7.7694,-9.7276,7.56961,5.37156,5.35361,5.36983,5.34129,123,3,1,1,532.0,-0.049,0.03,-0.105,-0.104,-0.035,0.231,0.37,-0.07,0.008,0.013,0.005,0.065,0,1.86773,-0.16865,1.83548,-0.18728,1.85614,-0.18681,0.7576,-0.07339,0.4694,-0.07146,0.39853,0,1,-0.18091333333333334,-0.07242499999999999,0.10848833333333335,-4.33235,0.11069000000000001,0.11943999999999999,0.17566,5878.961992584,-18770.52513886,2971.593183762,-2983.93676481
1ymb05.log,-0.26243,-0.24176,-0.23363,-0.23175,-0.22519,-0.22218,-0.22021,-0.18471,-0.17309,-0.16218,-0.06543,-0.06217,-0.00678,0.00186,0.0137,0.0205,0.0253,0.03467,0.04233,0.04761,20480.9877,-0.0,-1.749,-0.0576,3.2074,3.6538,-2.1708,-9.7533,11.9241,0.7331,-7.0585,2.095,-48.8799,-39.774,88.1905,2.625,7.7812,10.9374,-30.2699,8.6248,-7.9629,-9.7323,7.00492,5.46281,5.45861,5.47085,5.45919,123,3,1,1,532.0,-0.049,0.03,-0.105,-0.104,-0.035,0.231,0.37,-0.07,0.008,0.013,0.005,0.065,0,0.96501,-0.2887,0.96353,-0.25941,0.96146,-0.29958,0.95696,-0.30169,0.97779,-0.31209,0.94773,0,5,-0.28256333333333333,-0.30689,-0.024326666666666663,-0.9552499999999995,0.09674999999999999,0.11091999999999999,0.17793,5878.961992584,-18770.63529539,2972.503109606,-2983.9499039
1ymb12.log,-0.37808,-0.37503,-0.35724,-0.35201,-0.34649,-0.34336,-0.34098,-0.33377,-0.30221,-0.28767,-0.22704,-0.18054,-0.17837,-0.15369,-0.11239,-0.10135,-0.08626,-0.07871,-0.07437,-0.06315,20384.9191,1.0,-1.8562,-0.2611,3.2396,3.7428,11.324,-4.1398,-7.1842,-0.435,-7.6464,2.2062,-43.7812,-32.5786,148.3122,11.704,-4.0985,-17.1832,-26.1716,8.9429,-38.7829,-11.153,7.29526,5.38493,5.37185,5.38076,5.36706,123,3,1,1,532.0,-0.049,0.03,-0.105,-0.104,-0.035,0.231,0.37,-0.07,0.008,0.013,0.005,0.065,0,0.93984,-0.37797,0.95794,-0.46013,0.95602,-0.40237,0.49674,-0.30641,0.36926,-0.32003,0.66523,1,2,-0.41348999999999997,-0.31322,0.10026999999999997,-1.9878,0.06062999999999999,0.12166999999999997,0.1554,5878.961992584,-18732.90409968,2971.160085611,-2983.73686814
1ymb16.log,-0.37722,-0.36168,-0.35346,-0.34769,-0.34598,-0.3416,-0.3388,-0.33143,-0.30353,-0.28942,-0.18124,-0.18015,-0.11392,-0.0948,-0.08797,-0.07942,-0.07593,-0.06503,-0.05641,-0.04888,20386.5292,1.0,-2.0072,-0.3797,2.5827,3.2929,10.8903,-0.4389,-10.4514,0.2603,-7.3905,2.2387,-45.5018,-35.754,137.8482,10.812,-4.0411,-17.5978,-26.5968,9.0006,-40.2899,-11.5405,6.70048,5.49745,5.47296,5.50381,5.47601,123,3,1,1,532.0,-0.049,0.03,-0.105,-0.104,-0.035,0.231,0.37,-0.07,0.008,0.013,0.005,0.065,0,0.95679,-0.51745,0.95723,-0.52678,0.95162,-0.52168,0.95895,-0.53464,0.97313,-0.55284,1.22749,1,6,-0.52197,-0.54374,-0.021769999999999956,-0.93356,0.10818,0.12338000000000002,0.21751,5878.961992584,-18732.4558438,2972.097320045,-2983.76574148
1ywd01.log,-0.2423,-0.23662,-0.23165,-0.22434,-0.21836,-0.1902,-0.18096,-0.17707,-0.17611,-0.17411,-0.06259,-0.0615,-0.01685,0.00667,0.01338,0.01553,0.02259,0.03052,0.03773,0.04702,19824.3919,-0.0,-0.1965,2.0233,3.4957,4.0438,-5.4466,-7.758,13.2046,-2.3129,-4.3342,3.2125,16.1425,19.4047,85.5191,-3.1374,29.859,6.1374,-6.3628,33.0636,5.7015,-15.544,7.74158,5.32861,5.33323,5.32016,5.35,124,2,1,1,514.0,0.336,0.371,0.049,-0.116,-0.009,-0.098,0.022,0.027,-0.024,-0.009,0.022,-0.018,0,1.38496,-0.12679,1.89533,-0.18721,1.8608,-0.18298,1.23607,-0.11426,0.51181,-0.07678,0.22995,0,1,-0.16566,-0.09552,0.07014000000000001,-3.3932100000000003,0.11151999999999998,0.11460999999999999,0.16022,5979.022178998,-18972.50742895,2973.87682324,-2984.02587084
1ywd12.log,-0.39189,-0.37554,-0.37323,-0.35485,-0.34065,-0.33405,-0.32567,-0.32177,-0.29916,-0.28961,-0.18716,-0.17828,-0.17643,-0.15235,-0.12072,-0.1043,-0.09008,-0.07957,-0.07319,-0.06467,19731.4947,1.0,-0.3754,1.9789,3.8672,4.3603,7.8565,0.4339,-8.2904,-1.5886,-5.1656,3.3851,-7.6245,19.78,136.8895,-4.8463,-1.9797,-16.3148,2.2192,37.491,-10.9093,-10.1289,7.40302,5.35277,5.3602,5.34743,5.375,124,2,1,1,514.0,0.336,0.371,0.049,-0.116,-0.009,-0.098,0.022,0.027,-0.024,-0.009,0.022,-0.018,0,0.74096,-0.34678,0.97174,-0.40701,0.96462,-0.44147,0.68239,-0.3377,0.37698,-0.31367,0.56105,1,2,-0.39842,-0.325685,0.072735,-1.61795,0.10244999999999999,0.12087999999999999,0.14534,5979.022178998,-18934.79497695,2973.543391921,-2983.8405326
