file_name,HOMO-2,HOMO-1,HOMO,LUMO,LUMO+1,LUMO+2,spatial_extent_R2_au,net_charge,dipole.X,dipole.Y,dipole.Z,dipole.Tot,traceless_quadrupole.XX,traceless_quadrupole.YY,traceless_quadrupole.ZZ,traceless_quadrupole.XY,traceless_quadrupole.XZ,traceless_quadrupole.YZ,octapole.XXX,octapole.YYY,octapole.ZZZ,octapole.XYY,octapole.XXY,octapole.XXZ,octapole.XZZ,octapole.YZZ,octapole.YYZ,octapole.XYZ,natural_population.atoms[0].valence,natural_population.atoms[1].valence,natural_population.atoms[2].valence,natural_population.atoms[3].valence,natural_population.atoms[4].valence,PDB-ID,function,axial1,axial2,pocket_volume,saddling,ruffling,doming,breathing,rotation,wavx,wavy,pro,nstr,mstr,transx,transy,solute,lft_orbitals.Fe.d_xy.occupancy,lft_orbitals.Fe.d_xy.energy,lft_orbitals.Fe.d_xz.occupancy,lft_orbitals.Fe.d_xz.energy,lft_orbitals.Fe.d_yz.occupancy,lft_orbitals.Fe.d_yz.energy,lft_orbitals.Fe.d_(x2-y2).occupancy,lft_orbitals.Fe.d_(x2-y2).energy,lft_orbitals.Fe.d_z2.occupancy,lft_orbitals.Fe.d_z2.energy,iron_natural_charge,charge,multiplicity,t_2g_energy_mean,e_g_energy_mean,lft_energy_delta,lft_occupancy_delta,homo_lumo_gap,homo1_lumo1_gap,homo2_lumo2_gap,orbital_distortion_type,dx2y2_dz2_diff,dz2_dxy_diff,dxy_dxz_dyz_diff,eg_t2g_diff,overview_N-N_au,overview_E-N_au,overview_KE_au,total_energies[0]
1uvy12.log,-0.31999,-0.29945,-0.28937,-0.1948,-0.17794,-0.17713,19974.5087,1.0,-0.0527,-1.5106,3.2019,3.5408,6.3833,-0.0069,-6.3765,0.6765,-4.5345,0.1241,-12.309,-17.4251,154.4103,2.8398,-4.353,-24.8956,4.788,-20.73,-51.639,8.955,7.42503,5.37615,5.3461,5.36195,5.34723,107,3,1,1,524.0,-0.39,0.097,0.338,-0.041,-0.008,-0.032,-0.056,-0.002,0.055,-0.028,-0.1,0.034,0,0.45871,-0.29846,0.97447,-0.4295,0.96148,-0.41907,0.96768,-0.3825,0.37635,-0.31849,0.53901,1,2,-0.3823433333333333,-0.350495,0.03184833333333331,-1.05063,0.09457000000000002,0.12151,0.14286,2.0,-0.06401000000000001,-0.020029999999999992,0.12582500000000002,0.03184833333333331,5962.144406214,-18900.96953452,2973.478579104,-2983.83524656
1vgi01.log,-0.17746,-0.17611,-0.17486,-0.06301,-0.0624,-0.01779,19969.8422,-0.0,-0.9685,-1.4505,3.3107,3.742,-4.6814,-9.5253,14.2068,-0.938,-0.4988,-0.6617,-5.0639,-32.2576,92.5842,0.2552,-34.6822,-0.9221,-22.2396,-18.2481,-12.3592,8.6916,7.74683,5.32561,5.34857,5.32504,5.33272,108,2,1,1,549.0,-0.145,-0.454,-0.11,-0.127,0.004,-0.098,-0.051,-0.036,-0.038,0.029,-0.033,-0.002,0,0.68839,-0.06773,1.88548,-0.18655,1.86639,-0.18403,1.93896,-0.17421,0.51709,-0.0776,0.22489,0,1,-0.14610333333333334,-0.125905,0.020198333333333346,-1.98421,0.11184999999999999,0.11370999999999999,0.15967,2.0,-0.09661,-0.009870000000000004,0.11756000000000001,0.020198333333333346,5972.985309898,-18960.34130677,2973.881189748,-2984.02652925
1vxb01.log,-0.17782,-0.17676,-0.17505,-0.06457,-0.0621,-0.01837,20015.1996,-0.0,1.6927,-1.0102,2.6785,3.3256,-5.4247,-9.1657,14.5904,-3.8101,-1.3016,-0.5165,49.418,-42.3082,110.5027,8.6101,9.782,0.7972,32.8262,-21.1369,-16.9514,-17.6678,7.71751,5.33817,5.33709,5.35511,5.33146,109,3,1,1,529.0,0.316,0.11,-0.401,0.193,0.048,-0.045,-0.316,0.009,-0.54,0.131,-0.406,-0.12,0,1.37623,-0.12609,1.85977,-0.18292,1.88086,-0.18445,1.24485,-0.11603,0.52362,-0.0775,0.25258,0,1,-0.16448666666666667,-0.09676499999999999,0.06772166666666668,-3.34839,0.11048000000000001,0.11466,0.15945,3.0,-0.038529999999999995,0.04859000000000001,0.05759499999999998,0.06772166666666668,5965.086829904,-18944.58480981,2973.865288395,-2984.01047585
1vxb12.log,-0.32186,-0.2986,-0.28943,-0.19097,-0.17975,-0.17695,19921.1138,1.0,1.6961,-0.9568,2.7369,3.359,5.3694,1.3566,-6.7259,-3.6433,-0.6978,-0.228,28.802,-5.1944,163.2324,9.0677,-3.8284,-30.7057,23.027,-19.9667,-47.2907,-17.4187,7.37149,5.36507,5.36581,5.38065,5.35906,109,3,1,1,529.0,0.316,0.11,-0.401,0.193,0.048,-0.045,-0.316,0.009,-0.54,0.131,-0.406,-0.12,0,0.74094,-0.3504,0.97095,-0.4145,0.96788,-0.44146,0.68724,-0.34443,0.36791,-0.31251,0.59113,1,2,-0.40212,-0.32847000000000004,0.07364999999999994,-1.62462,0.09846000000000002,0.11884999999999998,0.14490999999999998,3.0,-0.031920000000000004,0.03788999999999998,0.07758000000000004,0.07364999999999994,5965.086829904,-18906.87005507,2973.524699842,-2983.82440082
1vxd01.log,-0.1787,-0.17678,-0.17563,-0.06365,-0.06275,-0.01764,20098.212,-0.0,-0.6528,-1.6975,3.5551,3.9933,-4.874,-8.8968,13.7707,2.7738,-2.3251,-3.0004,4.0127,-33.2123,111.8634,-2.9662,-35.3519,5.4893,-20.4799,-26.4509,-19.4837,4.0408,7.72426,5.33245,5.32671,5.35978,5.32668,110,3,1,1,525.0,0.061,-0.031,-0.37,0.018,-0.023,0.179,-0.017,-0.08,0.119,-0.131,-0.04,-0.011,0,0.81232,-0.07907,1.88943,-0.18767,1.83704,-0.1836,1.81098,-0.16461,0.52927,-0.07921,0.24796,0,1,-0.15011333333333332,-0.12191,0.028203333333333316,-2.1985400000000004,0.11198000000000001,0.11402999999999999,0.16106,2.0,-0.0854,-0.00014000000000000123,0.106565,0.028203333333333316,5956.53186104,-18927.29124811,2973.863335518,-2984.02320752
1vxd12.log,-0.32201,-0.29969,-0.28949,-0.19692,-0.17815,-0.17731,20003.7569,1.0,-0.7011,-1.5561,3.7833,4.1504,6.6847,0.2914,-6.9761,0.628,-2.6461,-3.9699,-1.7641,-18.9094,168.5633,-7.8162,-4.8358,-23.6602,-11.0079,-29.7902,-54.3996,1.2446,7.42518,5.35682,5.34263,5.38273,5.34536,110,3,1,1,525.0,0.061,-0.031,-0.37,0.018,-0.023,0.179,-0.017,-0.08,0.119,-0.131,-0.04,-0.011,0,0.51849,-0.30815,0.96849,-0.43503,0.93189,-0.40768,0.90304,-0.36795,0.4166,-0.32799,0.53998,1,2,-0.38362,-0.34797,0.035650000000000015,-1.0992300000000002,0.09257000000000001,0.12154000000000001,0.14470000000000002,2.0,-0.039959999999999996,-0.019840000000000024,0.113205,0.035650000000000015,5956.53186104,-18889.69481065,2973.470343087,-2983.83191615
1wla01.log,-0.17847,-0.17677,-0.17566,-0.0637,-0.06302,-0.01836,19988.5553,0.0,-1.1821,-1.2431,3.4692,3.8702,-3.4371,-9.4776,12.9148,1.7144,-4.9361,-0.4441,-17.8217,-36.6845,87.0676,4.3696,-31.4641,8.7534,-26.623,-13.0208,-16.1908,-1.0432,7.72954,5.33509,5.32862,5.35347,5.32432,111,4,1,1,560.0,0.022,-0.193,-0.077,-0.098,-0.007,0.217,0.141,0.005,0.004,-0.05,0.009,0.009,0,0.65807,-0.06552,1.86987,-0.18577,1.86071,-0.18428,1.96681,-0.17725,0.52886,-0.07876,0.24211,0,1,-0.14519,-0.12800499999999998,0.017185000000000034,-1.89298,0.11196,0.11375,0.16010999999999997,2.0,-0.09849,-0.013240000000000002,0.119505,0.017185000000000034,5968.641067928,-18951.5446874,2973.865879207,-2984.02489259
1wla12.log,-0.32233,-0.29969,-0.28967,-0.19533,-0.17838,-0.1777,19894.3065,1.0,-1.2362,-1.018,3.602,3.9419,7.9422,0.9672,-8.9094,-0.488,-5.4099,-1.1403,-3.2779,-21.7084,138.7698,-7.0275,-2.8964,-18.0422,-22.2829,-13.5139,-42.7298,-0.836,7.42459,5.35969,5.3465,5.37833,5.34511,111,4,1,1,560.0,0.022,-0.193,-0.077,-0.098,-0.007,0.217,0.141,0.005,0.004,-0.05,0.009,0.009,0,0.45055,-0.29683,0.93976,-0.41981,0.94824,-0.41839,0.97551,-0.3813,0.42529,-0.33005,0.53961,1,2,-0.3783433333333333,-0.35567499999999996,0.022668333333333346,-0.9377499999999996,0.09433999999999998,0.12131,0.14463,2.0,-0.05124999999999996,-0.03322000000000003,0.12227000000000005,0.022668333333333346,5968.641067928,-18913.90039233,2973.478944948,-2983.83401221
1x3k01.log,-0.17795,-0.17656,-0.17565,-0.06309,-0.06113,-0.01681,19818.636,-0.0,-2.3999,0.1877,3.2271,4.026,-7.3597,-5.8753,13.235,-3.3932,-1.8296,0.4989,-55.2187,-19.9941,85.883,-14.0095,9.3621,-11.5152,-30.4519,9.6521,-3.3527,-14.7349,7.72992,5.35563,5.33122,5.33069,5.32143,112,3,1,1,499.0,0.106,0.045,-0.123,-0.252,0.012,0.015,0.002,0.003,-0.016,-0.146,-0.021,-0.028,0,1.89624,-0.17029,1.8872,-0.18705,1.88978,-0.18617,0.71971,-0.0698,0.49341,-0.07532,0.24172,0,1,-0.18116999999999997,-0.07256,0.10860999999999997,-4.4601,0.11256000000000001,0.11543,0.16114,1.0,0.005519999999999997,0.09497,0.01632,0.10860999999999997,5976.845219435,-18968.10091349,2973.867946859,-2984.02642624
1x3k12.log,-0.32092,-0.29936,-0.28976,-0.19683,-0.17836,-0.17652,19725.7438,1.0,-2.1779,0.0595,3.4342,4.067,7.7262,0.2256,-7.9518,-4.4618,-2.4836,0.9987,-26.3931,-8.9211,136.5337,-3.4275,-0.6088,-43.3832,-28.4183,2.105,-16.6653,-10.7506,7.42779,5.37284,5.35495,5.34986,5.34882,112,3,1,1,499.0,0.106,0.045,-0.123,-0.252,0.012,0.015,0.002,0.003,-0.016,-0.146,-0.021,-0.028,0,0.93653,-0.37097,0.97357,-0.45465,0.97139,-0.39777,0.48007,-0.30005,0.38033,-0.31985,0.53661,1,2,-0.40779666666666664,-0.30995,0.09784666666666664,-2.02109,0.09293000000000001,0.12100000000000002,0.14439999999999997,1.0,0.01980000000000004,0.05112,0.055239999999999956,0.09784666666666664,5976.845219435,-18930.36451401,2973.474793041,-2983.83354308
1xch01.log,-0.17827,-0.17659,-0.17556,-0.06342,-0.06265,-0.01774,20022.28,0.0,-0.9914,-1.5181,3.3789,3.8346,-4.2768,-8.9951,13.2718,2.092,-3.7187,-2.4149,-5.6884,-32.1445,94.2405,0.8346,-34.5413,5.4808,-25.7401,-21.3346,-15.2269,2.2733,7.73213,5.33338,5.32647,5.3505,5.32669,113,3,1,1,555.0,0.058,-0.264,-0.148,-0.125,-0.046,0.23,-0.003,-0.023,0.041,-0.001,0.0,0.032,0,0.70994,-0.07006,1.88253,-0.18653,1.84148,-0.18296,1.91826,-0.17277,0.53427,-0.07924,0.23946,0,1,-0.14651666666666666,-0.126005,0.02051166666666665,-1.98142,0.11213999999999999,0.11394,0.16053,2.0,-0.09353,-0.009180000000000008,0.114685,0.02051166666666665,5965.69665665,-18945.68456446,2973.871138854,-2984.02386437
1xch12.log,-0.3221,-0.29943,-0.28948,-0.19474,-0.17825,-0.17743,19927.992,1.0,-1.027,-1.3156,3.4867,3.8656,7.116,1.1687,-8.2847,-0.0101,-4.155,-3.2566,-1.4159,-15.6638,146.7981,-6.2085,-3.8484,-23.1943,-19.268,-24.6933,-43.2928,0.5213,7.42447,5.35929,5.3484,5.37621,5.34506,113,3,1,1,555.0,0.058,-0.264,-0.148,-0.125,-0.046,0.23,-0.003,-0.023,0.041,-0.001,0.0,0.032,0,0.47516,-0.30187,0.95274,-0.42747,0.92235,-0.40856,0.9521,-0.37701,0.43407,-0.33249,0.53964,1,2,-0.3793,-0.35475,0.024550000000000016,-0.96408,0.09474000000000002,0.12117999999999998,0.14467,2.0,-0.044520000000000004,-0.03061999999999998,0.116145,0.024550000000000016,5965.69665665,-18908.03496044,2973.484023956,-2983.83288721
1y5l01.log,-0.17055,-0.16681,-0.16545,-0.05662,-0.05506,-0.00654,22948.0627,-0.0,0.5706,-1.77,-0.1484,1.8657,-12.8569,-15.267,28.124,0.0332,6.045,1.6256,33.7821,-27.995,-9.0086,-9.4737,-8.008,8.8363,17.6892,-38.2501,-10.3924,9.008,7.874,5.30583,5.32028,5.30767,5.30768,114,2,1,0,446.0,-0.005,-0.01,-0.001,-0.246,-0.018,-0.016,-0.009,0.002,-0.019,-0.123,-0.03,-0.005,0,1.11086,-0.10244,1.84904,-0.17004,1.84986,-0.16999,1.51201,-0.13324,0.65127,-0.07425,0.09164,0,1,-0.14749,-0.103745,0.043745000000000006,-2.6464800000000004,0.10883000000000001,0.11175000000000002,0.16401000000000002,2.0,-0.05899,0.028190000000000007,0.067575,0.043745000000000006,7081.802814968,-21614.17812202,3158.591470714,-3173.0119424
1y5l05.log,-0.18629,-0.0986,-0.09773,-0.03658,-0.02149,-0.01685,22955.7549,-0.0,0.6533,-1.9247,-0.3202,2.0576,-19.5208,-21.5868,41.1076,0.1334,6.6487,-0.1564,35.4925,-25.7207,-12.2885,-8.2555,-11.1411,10.4169,13.8256,-40.1152,-11.4412,9.7768,7.53136,5.39342,5.41191,5.40039,5.39931,114,2,1,0,446.0,-0.005,-0.01,-0.001,-0.246,-0.018,-0.016,-0.009,0.002,-0.019,-0.123,-0.03,-0.005,0,0.62571,-0.19705,0.96093,-0.302,0.95912,-0.26726,0.79272,-0.22035,0.43295,-0.18478,0.42562,0,5,-0.2554366666666667,-0.202565,0.052871666666666706,-1.32009,0.061149999999999996,0.07711,0.16944,2.0,-0.03556999999999999,0.012270000000000003,0.08757999999999999,0.052871666666666706,7081.802814968,-21611.24068614,3158.730599338,-3172.90743794
1yea01.log,-0.17775,-0.17603,-0.17434,-0.06491,-0.06412,-0.01933,21532.3375,-0.0,-0.5957,-0.598,4.1195,4.2051,-3.9734,-8.304,12.2774,-2.8993,-2.3714,-6.2376,-27.8694,-31.3158,136.7851,-22.7446,-5.4165,12.8179,-2.3314,-10.6233,6.2084,-9.1223,7.97192,5.31774,5.33123,5.32639,5.33385,115,0,1,2,317.0,0.059,-0.479,-0.034,-0.092,-0.016,0.343,-0.293,0.063,0.095,0.079,-0.078,0.075,0,0.76034,-0.08563,1.7153,-0.17262,1.7894,-0.17559,1.9224,-0.17188,0.81665,-0.11292,-0.0099,0,1,-0.14461333333333334,-0.1424,0.002213333333333345,-1.5259900000000006,0.10943,0.11191,0.15842,2.0,-0.05896,-0.02729000000000001,0.08847500000000001,0.002213333333333345,7149.568751224,-22355.52482393,3413.612097137,-3424.84435505
1yiq01.log,-0.17904,-0.1779,-0.17637,-0.06554,-0.06411,-0.01942,21724.8245,-0.0,-1.7661,-2.2432,3.916,4.8463,-3.0351,-7.7266,10.7617,2.6904,-2.9115,3.1633,-45.7486,-40.55,130.3915,-0.4313,3.836,2.8805,-24.6987,-33.2793,-3.4027,8.2955,8.03191,5.31575,5.31882,5.30879,5.32943,116,2,1,2,351.0,0.071,-0.081,-0.051,-0.102,0.023,0.026,-0.03,-0.004,-0.021,0.011,-0.017,0.05,0,1.75209,-0.16138,1.86712,-0.18564,1.86084,-0.18505,0.879,-0.09657,0.67689,-0.10763,-0.06964,0,1,-0.1773566666666667,-0.1021,0.0752566666666667,-3.9241600000000005,0.11083,0.11379,0.15962,1.0,0.01106,0.05374999999999999,0.023964999999999986,0.0752566666666667,7144.683886691,-22345.4816053,3413.626890962,-3424.85056903
1yiq05.log,-0.19485,-0.1078,-0.10672,-0.05304,-0.05207,-0.03281,21734.6449,-0.0,-2.362,-2.6449,3.7585,5.1673,-8.2354,-13.6991,21.9346,2.9134,-1.0625,4.4042,-62.4783,-53.5211,133.2517,-1.8918,6.2421,4.6867,-26.4362,-35.5557,-2.7854,9.2798,7.66075,5.40015,5.40681,5.38906,5.40774,116,2,1,2,351.0,0.071,-0.081,-0.051,-0.102,0.023,0.026,-0.03,-0.004,-0.021,0.011,-0.017,0.05,0,0.89412,-0.30204,0.96724,-0.28079,0.96614,-0.28034,0.56238,-0.23289,0.43913,-0.20594,0.29183,0,5,-0.28772333333333333,-0.21941500000000003,0.0683083333333333,-1.8259899999999996,0.05368,0.05573000000000001,0.16204,2.0,-0.02695,0.09609999999999996,-0.021475000000000022,0.0683083333333333,7144.683886691,-22342.00549579,3413.750611359,-3424.73362311
1yiq12.log,-0.31552,-0.29474,-0.28871,-0.17753,-0.17623,-0.17517,21628.0917,1.0,-1.7197,-2.2081,3.1516,4.2149,7.9121,-2.9229,-4.9892,1.7656,-3.681,3.4684,-10.8086,-1.8249,145.2248,-3.07,-1.6604,-19.8575,-23.4638,-36.3491,-8.8286,12.5403,7.73385,5.34481,5.34388,5.33717,5.35309,116,2,1,2,351.0,0.071,-0.081,-0.051,-0.102,0.023,0.026,-0.03,-0.004,-0.021,0.011,-0.017,0.05,0,0.88899,-0.35341,0.96538,-0.43537,0.95989,-0.38208,0.52368,-0.30565,0.47626,-0.33599,0.2186,1,2,-0.39028666666666667,-0.32082,0.06946666666666668,-1.81432,0.11118000000000003,0.11851,0.14035000000000003,1.0,0.030340000000000034,0.01741999999999999,0.055315,0.06946666666666668,7144.683886691,-22305.68053615,3413.301340141,-3424.66258965
1ymb01.log,-0.18232,-0.18108,-0.17296,-0.06227,-0.06164,-0.00666,20478.6512,-0.0,-1.5945,0.0367,3.3589,3.7183,-2.0178,-11.1315,13.1493,0.6875,-7.2293,2.0783,-47.7374,-36.8801,90.2569,3.318,7.7329,10.8556,-29.9159,8.4816,-7.7694,-9.7276,7.56961,5.37156,5.35361,5.36983,5.34129,117,3,1,1,532.0,-0.049,0.03,-0.105,-0.104,-0.035,0.231,0.37,-0.07,0.008,0.013,0.005,0.065,0,1.86773,-0.16865,1.83548,-0.18728,1.85614,-0.18681,0.7576,-0.07339,0.4694,-0.07146,0.39853,0,1,-0.18091333333333334,-0.07242499999999999,0.10848833333333335,-4.33235,0.11069000000000001,0.11943999999999999,0.17566,3.0,-0.0019300000000000012,0.09719,0.018395000000000022,0.10848833333333335,5878.961992584,-18770.52513886,2971.593183762,-2983.93676481
1ymb12.log,-0.33377,-0.30221,-0.28767,-0.22704,-0.18054,-0.17837,20384.9191,1.0,-1.8562,-0.2611,3.2396,3.7428,11.324,-4.1398,-7.1842,-0.435,-7.6464,2.2062,-43.7812,-32.5786,148.3122,11.704,-4.0985,-17.1832,-26.1716,8.9429,-38.7829,-11.153,7.29526,5.38493,5.37185,5.38076,5.36706,117,3,1,1,532.0,-0.049,0.03,-0.105,-0.104,-0.035,0.231,0.37,-0.07,0.008,0.013,0.005,0.065,0,0.93984,-0.37797,0.95794,-0.46013,0.95602,-0.40237,0.49674,-0.30641,0.36926,-0.32003,0.66523,1,2,-0.41348999999999997,-0.31322,0.10026999999999997,-1.9878,0.06062999999999999,0.12166999999999997,0.1554,1.0,0.013619999999999965,0.05793999999999999,0.05328000000000005,0.10026999999999997,5878.961992584,-18732.90409968,2971.160085611,-2983.73686814
1ywd01.log,-0.17707,-0.17611,-0.17411,-0.06259,-0.0615,-0.01685,19824.3919,-0.0,-0.1965,2.0233,3.4957,4.0438,-5.4466,-7.758,13.2046,-2.3129,-4.3342,3.2125,16.1425,19.4047,85.5191,-3.1374,29.859,6.1374,-6.3628,33.0636,5.7015,-15.544,7.74158,5.32861,5.33323,5.32016,5.35,118,2,1,1,514.0,0.336,0.371,0.049,-0.116,-0.009,-0.098,0.022,0.027,-0.024,-0.009,0.022,-0.018,0,1.38496,-0.12679,1.89533,-0.18721,1.8608,-0.18298,1.23607,-0.11426,0.51181,-0.07678,0.22995,0,1,-0.16566,-0.09552,0.07014000000000001,-3.3932100000000003,0.11151999999999998,0.11460999999999999,0.16022,3.0,-0.03748,0.05001000000000001,0.058304999999999996,0.07014000000000001,5979.022178998,-18972.50742895,2973.87682324,-2984.02587084
1ywd12.log,-0.32177,-0.29916,-0.28961,-0.18716,-0.17828,-0.17643,19731.4947,1.0,-0.3754,1.9789,3.8672,4.3603,7.8565,0.4339,-8.2904,-1.5886,-5.1656,3.3851,-7.6245,19.78,136.8895,-4.8463,-1.9797,-16.3148,2.2192,37.491,-10.9093,-10.1289,7.40302,5.35277,5.3602,5.34743,5.375,118,2,1,1,514.0,0.336,0.371,0.049,-0.116,-0.009,-0.098,0.022,0.027,-0.024,-0.009,0.022,-0.018,0,0.74096,-0.34678,0.97174,-0.40701,0.96462,-0.44147,0.68239,-0.3377,0.37698,-0.31367,0.56105,1,2,-0.39842,-0.325685,0.072735,-1.61795,0.10244999999999999,0.12087999999999999,0.14534,3.0,-0.024029999999999996,0.03310999999999997,0.07745999999999997,0.072735,5979.022178998,-18934.79497695,2973.543391921,-2983.8405326
1yyg01.log,-0.1771,-0.17618,-0.17462,-0.06354,-0.06276,-0.01845,19957.328,-0.0,0.9558,-2.0386,3.5133,4.1729,-4.9264,-8.9654,13.8918,-2.8023,2.6961,-1.1357,4.8258,-33.4943,94.4785,-1.6926,-37.0696,13.4971,18.7144,-26.2601,-9.7392,2.2571,7.74046,5.35047,5.32521,5.326,5.32777,119,2,1,1,421.0,-0.773,0.228,0.065,-0.112,0.007,-0.053,0.059,-0.045,0.001,0.037,0.005,0.023,0,0.71717,-0.07086,1.89615,-0.18747,1.86688,-0.18471,1.90288,-0.17196,0.50396,-0.07707,0.23099,0,1,-0.14768,-0.124515,0.023165000000000005,-2.07336,0.11108,0.11342,0.15865,2.0,-0.09489,-0.006209999999999993,0.11523,0.023165000000000005,5969.307756712,-18952.94817859,2973.879034049,-2984.01893138
1yyg12.log,-0.31921,-0.29994,-0.28932,-0.19485,-0.1779,-0.17761,19863.4704,1.0,0.9673,-1.839,4.0534,4.555,7.0338,0.549,-7.5828,-0.8085,3.0808,-0.5291,2.2262,-20.1373,146.5605,4.561,-5.2184,0.5361,11.1586,-28.6937,-26.1313,17.6944,7.44203,5.3745,5.34372,5.35119,5.34096,119,2,1,1,421.0,-0.773,0.228,0.065,-0.112,0.007,-0.053,0.059,-0.045,0.001,0.037,0.005,0.023,0,0.47858,-0.30015,0.97401,-0.43136,0.96091,-0.41461,0.94485,-0.37361,0.38843,-0.32103,0.52247,1,2,-0.38204,-0.34731999999999996,0.03472000000000003,-1.08022,0.09447000000000003,0.12203999999999998,0.1416,2.0,-0.052580000000000016,-0.02088000000000001,0.12283500000000003,0.03472000000000003,5969.307756712,-18915.34408234,2973.49268573,-2983.82959323
1yzp01.log,-0.17748,-0.17645,-0.17499,-0.06399,-0.06227,-0.01881,19948.9285,-0.0,1.0174,-1.9193,3.2715,3.9271,-4.5117,-9.1245,13.6362,-2.9402,3.2153,1.2343,5.0665,-34.9687,93.1842,-0.9367,-37.3723,11.8534,18.3548,-22.9814,-11.2252,2.3587,7.74376,5.34871,5.32297,5.32645,5.32405,120,2,1,1,416.0,-0.769,0.155,0.206,-0.096,0.032,-0.152,0.105,-0.168,-0.011,0.083,-0.043,0.005,0,0.76449,-0.07512,1.89718,-0.18767,1.86638,-0.18508,1.86012,-0.16824,0.50437,-0.07743,0.2275,0,1,-0.14929,-0.122835,0.026455000000000006,-2.1635600000000004,0.111,0.11418,0.15867,2.0,-0.09081,-0.0023099999999999926,0.111255,0.026455000000000006,5971.837373962,-18957.98237584,2973.883356424,-2984.01531153
1yzp12.log,-0.31925,-0.29966,-0.28965,-0.19389,-0.17877,-0.17714,19854.8711,1.0,1.0766,-1.7438,3.7275,4.2537,7.7035,0.3673,-8.0708,-0.8434,3.5761,1.8928,5.9089,-25.0206,145.0142,4.1654,-5.7883,-1.8398,11.3854,-22.3899,-31.1029,15.973,7.43942,5.37494,5.34111,5.35244,5.34303,120,2,1,1,416.0,-0.769,0.155,0.206,-0.096,0.032,-0.152,0.105,-0.168,-0.011,0.083,-0.043,0.005,0,0.49834,-0.30389,0.96891,-0.43209,0.9507,-0.41028,0.92829,-0.37163,0.39878,-0.32344,0.52456,1,2,-0.38208666666666663,-0.34753500000000004,0.03455166666666659,-1.0908799999999998,0.09576000000000001,0.12088999999999997,0.14211,2.0,-0.04819000000000001,-0.019550000000000012,0.11729499999999998,0.03455166666666659,5971.837373962,-18920.38341608,2973.503462189,-2983.82564191
1yzr01.log,-0.17747,-0.17656,-0.17432,-0.0634,-0.06226,-0.01834,19991.3092,-0.0,-0.8292,1.4248,3.4363,3.8113,-4.0268,-10.1208,14.1476,-2.6336,-3.4497,-1.5885,-13.784,36.4904,100.0714,5.163,33.9716,9.6359,-18.25,16.6958,-8.2674,2.8104,7.74004,5.33537,5.32345,5.34404,5.32425,121,2,1,1,427.0,-0.681,0.218,0.184,-0.139,-0.002,-0.052,0.133,-0.03,0.028,0.043,-0.018,0.004,0,0.67,-0.06676,1.89455,-0.18781,1.86435,-0.18441,1.95127,-0.17614,0.50678,-0.07743,0.23147,0,1,-0.1463266666666667,-0.12678499999999998,0.019541666666666707,-1.9708500000000004,0.11092,0.11429999999999998,0.15913,2.0,-0.09870999999999999,-0.010669999999999999,0.11935,0.019541666666666707,5966.149022738,-18946.61613816,2973.871686323,-2984.02177797
1yzr12.log,-0.32083,-0.29954,-0.28944,-0.19368,-0.17805,-0.177,19897.2345,1.0,-0.8563,1.2448,3.9388,4.2186,7.8169,-0.2717,-7.5452,-0.4571,-3.7517,-2.2401,-7.8515,27.3714,152.5418,-5.0544,4.7781,-7.4957,-9.6273,14.6142,-25.3682,14.2536,7.43841,5.35994,5.34176,5.36843,5.34213,121,2,1,1,427.0,-0.681,0.218,0.184,-0.139,-0.002,-0.052,0.133,-0.03,0.028,0.043,-0.018,0.004,0,0.4569,-0.29669,0.96795,-0.4291,0.95773,-0.41553,0.96243,-0.37641,0.39778,-0.32298,0.52605,1,2,-0.38043999999999994,-0.349695,0.030744999999999967,-1.02237,0.09575999999999998,0.12148999999999996,0.14383,2.0,-0.05343000000000003,-0.02628999999999998,0.125625,0.030744999999999967,5966.149022738,-18909.03058716,2973.4889881,-2983.83213973
1zby01.log,-0.17701,-0.17645,-0.17374,-0.06418,-0.06333,-0.01892,20000.387,0.0,0.9422,-2.1268,4.0142,4.6395,-3.981,-8.9524,12.9334,-2.6273,2.7608,-2.9304,8.9063,-30.3441,96.3861,-4.4869,-37.1386,13.2616,18.3325,-28.9834,-6.3698,4.8821,7.71063,5.36643,5.32924,5.32904,5.33669,122,2,1,1,374.0,-0.683,0.203,0.021,-0.189,-0.008,-0.106,0.154,0.001,0.026,-0.013,-0.009,-0.002,0,0.65737,-0.06553,1.89195,-0.18666,1.85457,-0.18265,1.94929,-0.17809,0.51134,-0.07604,0.26081,0,1,-0.14494666666666667,-0.12706499999999998,0.017881666666666685,-1.9432599999999995,0.10956,0.11312,0.15809,2.0,-0.10205,-0.010509999999999992,0.11912500000000001,0.017881666666666685,5961.442286595,-18937.16857998,2973.848916302,-2984.01838533
